brand,model,year,selling_price,categoria_precio
Maruti,Ignis 1.2 Delta BSIV,2019-01-01,500000,Caro
Mahindra,XUV500 W6 2WD,2013-01-01,500000,Caro
Mahindra,Supro VX 8 Str,2017-01-01,500000,Caro
Maruti,Ertiga VXI,2014-01-01,500000,Caro
Hyundai,Grand i10 1.2 Kappa Sportz BSIV,2019-01-01,500000,Caro
Mahindra,Bolero Power Plus Plus Non AC BSIV PS,2015-01-01,500000,Caro
Honda,City i VTEC V,2016-01-01,500000,Caro
Mahindra,Thar 4X2,2014-01-01,500000,Caro
Ford,Ecosport 1.5 DV5 MT Titanium,2014-01-01,500000,Caro
Toyota,Etios Liva 1.2 V,2018-01-01,500000,Caro
Hyundai,Verna 1.6 CRDI,2012-01-01,500000,Caro
Toyota,Innova 2.5 V Diesel 8-seater,2009-01-01,500000,Caro
Maruti,Ignis 1.2 Zeta BSIV,2018-01-01,500000,Caro
Maruti,Ciaz 1.4 AT Zeta,2017-01-01,500000,Caro
Renault,Duster 85PS Diesel RxL Plus,2015-01-01,500000,Caro
Maruti,Baleno Sigma 1.2,2015-01-01,500000,Caro
Hyundai,Grand i10 1.2 Kappa Asta,2017-01-01,500000,Caro
Hyundai,i20 Sportz 1.2,2015-01-01,500000,Caro
Honda,City i VTEC S,2014-01-01,500000,Caro
Honda,Amaze VX i-DTEC,2013-01-01,500000,Caro
Hyundai,Grand i10 1.2 Kappa Asta,2017-01-01,500000,Caro
Hyundai,Verna 1.4 EX,2011-01-01,500000,Caro
Ford,Endeavour 2.5L 4X2,2011-01-01,500000,Caro
Maruti,Ertiga BSIV ZXI,2015-01-01,500000,Caro
Maruti,Swift Dzire VDI,2018-01-01,500000,Caro
Maruti,Swift VXI,2019-01-01,500000,Caro
Maruti,Swift LDI Optional,2017-01-01,500000,Caro
Hyundai,Verna 1.4 VTVT,2015-01-01,500000,Caro
Hyundai,Santro Magna BSIV,2019-01-01,500000,Caro
Mahindra,Xylo D4,2015-01-01,500000,Caro
Hyundai,Verna 1.6 SX CRDi (O),2013-01-01,500000,Caro
Mahindra,Bolero Power Plus LX,2016-01-01,500000,Caro
Chevrolet,Captiva LT,2009-01-01,500000,Caro
Maruti,Swift VDI,2015-01-01,500000,Caro
Hyundai,Grand i10 1.2 Kappa Asta,2017-01-01,500000,Caro
Maruti,Swift VDI,2015-01-01,500000,Caro
Maruti,Ertiga VDI,2014-01-01,500000,Caro
Toyota,Innova 2.5 GX (Diesel) 8 Seater,2012-01-01,500000,Caro
Hyundai,Grand i10 1.2 Kappa Asta,2017-01-01,500000,Caro
Toyota,Innova 2.5 V Diesel 8-seater,2008-01-01,500000,Caro
Nissan,Sunny XL D,2018-01-01,500000,Caro
Honda,Amaze VX i-DTEC,2014-01-01,500000,Caro
Maruti,Ignis 1.2 Zeta BSIV,2018-01-01,500000,Caro
Hyundai,i20 Asta 1.2,2016-01-01,500000,Caro
Maruti,Celerio ZXI AMT BSIV,2018-01-01,500000,Caro
Hyundai,i10 Sportz 1.2 AT,2015-01-01,500000,Caro
Hyundai,Grand i10 1.2 Kappa Asta,2019-01-01,500000,Caro
Hyundai,Grand i10 1.2 Kappa Asta,2018-01-01,500000,Caro
Toyota,Corolla Altis G,2011-01-01,500000,Caro
Honda,Amaze SX i-VTEC,2015-01-01,500000,Caro
Volkswagen,Polo 1.2 MPI Comfortline,2016-01-01,500000,Caro
Toyota,Etios GD,2014-01-01,500000,Caro
Tata,Sumo Gold EX BSIII,2016-01-01,500000,Caro
Toyota,Innova 2.5 GX (Diesel) 8 Seater,2012-01-01,500000,Caro
Hyundai,Grand i10 1.2 Kappa Asta,2019-01-01,500000,Caro
Skoda,Laura L n K 1.9 PD,2006-01-01,500000,Caro
Maruti,Baleno Sigma 1.2,2015-01-01,500000,Caro
Ford,Endeavour 2.5L 4X2 MT,2009-01-01,500000,Caro
Nissan,Terrano XL 110 PS,2014-01-01,500000,Caro
Renault,Duster 85PS Diesel RxE,2016-01-01,500000,Caro
Mahindra,Scorpio M2DI,2013-01-01,500000,Caro
Hyundai,Verna 1.4 VTVT,2015-01-01,500000,Caro
Volkswagen,Polo 1.5 TDI Highline,2015-01-01,500000,Caro
Mahindra,Scorpio M2DI,2013-01-01,500000,Caro
Maruti,Ignis 1.2 Delta BSIV,2019-01-01,500000,Caro
Fiat,Linea T Jet Plus,2011-01-01,500000,Caro
Mahindra,Scorpio M2DI,2014-01-01,500000,Caro
Maruti,Ciaz 1.4 AT Zeta,2017-01-01,500000,Caro
Maruti,Ertiga VXI,2014-01-01,500000,Caro
Chevrolet,Enjoy TCDi LT 8 Seater,2015-01-01,500000,Caro
Tata,Safari Storme VX,2015-01-01,500000,Caro
Maruti,Swift VXI BSIV,2016-01-01,500000,Caro
Hyundai,i20 Asta Option 1.4 CRDi,2015-01-01,500000,Caro
Tata,Tigor 1.2 Revotron XM,2019-01-01,500000,Caro
Chevrolet,Tavera Neo 3 9 Str BSIII,2016-01-01,500000,Caro
Hyundai,Grand i10 1.2 Kappa Asta,2019-01-01,500000,Caro
Toyota,Innova 2.5 G (Diesel) 8 Seater BS IV,2006-01-01,500000,Caro
Maruti,Ertiga SHVS LDI,2017-01-01,500000,Caro
Nissan,Terrano XE 85 PS,2013-01-01,500000,Caro
Maruti,Swift VXI Deca,2016-01-01,500000,Caro
Hyundai,Verna 1.6 SX,2012-01-01,500000,Caro
Nissan,Terrano XL 85 PS,2014-01-01,500000,Caro
Hyundai,Grand i10 1.2 Kappa Asta,2018-01-01,500000,Caro
Maruti,Ertiga VDI,2014-01-01,500000,Caro
Mahindra,XUV500 W8 2WD,2013-01-01,500000,Caro
Maruti,Swift VDI BSIV,2015-01-01,495000,Caro
Ford,Figo 1.5D Titanium Opt MT,2015-01-01,495000,Caro
Ford,Figo 1.5D Trend MT,2016-01-01,495000,Caro
Tata,Aria Pure LX 4x2,2014-01-01,495000,Caro
Hyundai,Grand i10 Asta Option,2017-01-01,495000,Caro
Honda,Jazz 1.5 S i DTEC,2016-01-01,495000,Caro
Hyundai,Verna 1.6 SX,2013-01-01,495000,Caro
Honda,Amaze S i-VTEC,2016-01-01,495000,Caro
Toyota,Innova 2.5 GX (Diesel) 7 Seater BS IV,2011-01-01,495000,Caro
Honda,City i-DTEC SV,2014-01-01,495000,Caro
Honda,Amaze S i-VTEC,2016-01-01,495000,Caro
Honda,City Corporate Edition,2013-01-01,495000,Caro
Maruti,Swift VDI BSIV,2015-01-01,495000,Caro
Maruti,Swift Dzire VDI,2013-01-01,495000,Caro
Honda,City i-DTEC SV,2014-01-01,495000,Caro
Maruti,Eeco CNG 5 Seater AC BSIV,2020-01-01,495000,Caro
Renault,Lodgy 85PS RxL,2015-01-01,495000,Caro
Maruti,Swift VXI Deca,2016-01-01,490000,Caro
Maruti,Swift LDI BSIV,2015-01-01,490000,Caro
Hyundai,Grand i10 Asta Option,2015-01-01,490000,Caro
Nissan,Terrano XL Plus 85 PS,2015-01-01,490000,Caro
Hyundai,Grand i10 Asta Option,2015-01-01,490000,Caro
Hyundai,Grand i10 CRDi Magna,2017-01-01,490000,Caro
Hyundai,Grand i10 CRDi Magna,2017-01-01,490000,Caro
Renault,Duster 110PS Diesel RxZ,2012-01-01,490000,Caro
Honda,Amaze S i-Vtech,2016-01-01,490000,Caro
Hyundai,Grand i10 CRDi Magna,2017-01-01,490000,Caro
Chevrolet,Cruze LTZ AT,2012-01-01,490000,Caro
Maruti,Ritz VDI (ABS) BS IV,2013-01-01,490000,Caro
Honda,Amaze S i-Vtech,2016-01-01,490000,Caro
Maruti,Celerio ZXI,2019-01-01,490000,Caro
Maruti,Celerio X ZXI BSIV,2019-01-01,490000,Caro
Maruti,Swift Dzire VDI,2015-01-01,490000,Caro
Renault,Pulse RxZ,2017-01-01,490000,Caro
Hyundai,Grand i10 1.2 Kappa Magna BSIV,2017-01-01,486000,Caro
Maruti,Swift ZDI Plus,2015-01-01,484999,Caro
Hyundai,Verna 1.6 SX,2013-01-01,484999,Caro
Hyundai,Verna 1.6 SX,2013-01-01,484999,Caro
Mahindra,Scorpio SLE BSIV,2011-01-01,484999,Caro
Maruti,Swift Dzire ZDI,2015-01-01,484999,Caro
Hyundai,Santro Sportz AMT,2019-01-01,484999,Caro
Honda,Brio 1.2 S Option MT,2019-01-01,484999,Caro
Hyundai,Santro Sportz AMT,2019-01-01,484999,Caro
Mahindra,Scorpio M2DI,2010-01-01,480000,Caro
Hyundai,Santro Sportz BSIV,2019-01-01,480000,Caro
Maruti,Swift Dzire VDI,2014-01-01,480000,Caro
Maruti,Swift Dzire VDI,2014-01-01,480000,Caro
Maruti,Swift VDI BSIV,2015-01-01,480000,Caro
Maruti,Swift Dzire VDI,2015-01-01,480000,Caro
Maruti,Ertiga ZDI,2012-01-01,480000,Caro
Maruti,Swift Dzire VDI,2014-01-01,480000,Caro
Maruti,Ertiga VDI,2014-01-01,480000,Caro
Maruti,Swift DDiS VDI,2015-01-01,480000,Caro
Hyundai,Verna 1.6 SX,2012-01-01,480000,Caro
BMW,5 Series 530i,2006-01-01,480000,Caro
Honda,City 1.5 V Elegance,2012-01-01,480000,Caro
Hyundai,Grand i10 Magna,2017-01-01,480000,Caro
Volkswagen,Passat 1.8 TSI MT,2010-01-01,480000,Caro
Toyota,Etios Liva VD,2015-01-01,480000,Caro
Maruti,Grand Vitara MT,2007-01-01,479000,Caro
Maruti,Swift 1.3 VXI ABS,2015-01-01,475000,Caro
Hyundai,Santro Magna AMT BSIV,2019-01-01,475000,Caro
Maruti,Swift 1.3 VXI ABS,2015-01-01,475000,Caro
Maruti,Swift 1.3 VXI ABS,2015-01-01,475000,Caro
Maruti,Swift VXI,2013-01-01,475000,Caro
Maruti,Swift VDI BSIV,2015-01-01,475000,Caro
Honda,Amaze S i-DTEC,2016-01-01,475000,Caro
Hyundai,i20 Sportz Option 1.2,2016-01-01,475000,Caro
Hyundai,i20 Asta 1.2,2014-01-01,475000,Caro
Honda,Brio 1.2 VX MT,2018-01-01,475000,Caro
Mahindra,KUV 100 mFALCON D75 K8,2017-01-01,475000,Caro
Maruti,Swift Dzire ZDI,2019-01-01,475000,Caro
Maruti,Swift Dzire ZDI,2014-01-01,475000,Caro
Volkswagen,Vento 1.5 TDI Highline,2013-01-01,475000,Caro
Hyundai,Grand i10 1.2 Kappa Asta,2017-01-01,475000,Caro
Hyundai,Grand i10 1.2 Kappa Magna BSIV,2018-01-01,475000,Caro
Ford,Ecosport 1.5 Ti VCT AT Titanium,2014-01-01,475000,Caro
Ford,Ecosport 1.0 Ecoboost Titanium Optional,2014-01-01,475000,Caro
Honda,Brio 1.2 VX MT,2018-01-01,475000,Caro
Skoda,Laura Elegance 2.0 TDI CR AT,2019-01-01,475000,Caro
Maruti,Swift Dzire VXI,2013-01-01,475000,Caro
Honda,Amaze S i-Dtech,2015-01-01,475000,Caro
Hyundai,Xcent 1.2 VTVT S AT,2015-01-01,471000,Caro
Maruti,Swift LXI,2019-01-01,470000,Caro
Maruti,Swift Dzire VDI,2015-01-01,470000,Caro
Volkswagen,Polo 1.2 MPI Comfortline,2015-01-01,470000,Caro
Maruti,Swift VDI BSIV,2014-01-01,470000,Caro
Mahindra,KUV 100 D75 K4 Plus 5Str,2016-01-01,470000,Caro
Ford,Ecosport 1.5 DV5 MT Titanium,2015-01-01,470000,Caro
Maruti,Swift ZXI,2014-01-01,470000,Caro
Maruti,Swift Dzire VDI,2015-01-01,470000,Caro
Maruti,Swift LXI,2019-01-01,470000,Caro
Maruti,Swift Dzire ZDI,2015-01-01,470000,Caro
Chevrolet,Tavera Neo 3 LT 9 Seats BSIII,2016-01-01,470000,Caro
Mahindra,KUV 100 D75 K4 Plus 5Str,2016-01-01,470000,Caro
Maruti,Eeco CNG 5 Seater AC BSIV,2019-01-01,470000,Caro
Hyundai,Verna 1.6 SX,2012-01-01,470000,Caro
Maruti,Eeco CNG 5 Seater AC BSIV,2019-01-01,470000,Caro
Volkswagen,Ameo 1.2 MPI Trendline,2018-01-01,465000,Caro
Maruti,Swift VDI BSIV,2015-01-01,465000,Caro
Volkswagen,Vento 1.5 TDI Highline,2015-01-01,465000,Caro
Hyundai,Verna SX CRDi AT,2012-01-01,465000,Caro
Hyundai,Grand i10 AT Asta,2015-01-01,465000,Caro
Hyundai,Grand i10 1.2 CRDi Asta,2018-01-01,465000,Caro
Renault,Duster 110PS Diesel RxL,2015-01-01,465000,Caro
Hyundai,Grand i10 1.2 CRDi Asta,2018-01-01,465000,Caro
Hyundai,Grand i10 1.2 CRDi Asta,2018-01-01,465000,Caro
Hyundai,i20 2015-2017 Sportz Option 1.4 CRDi,2014-01-01,465000,Caro
Renault,Duster 110PS Diesel RxL,2015-01-01,465000,Caro
Ford,Figo Aspire 1.5 TDCi Trend,2015-01-01,459999,Caro
Tata,New Safari DICOR 2.2 EX 4x2,2011-01-01,459999,Caro
Maruti,Swift VDI Optional,2017-01-01,459999,Caro
Ford,Figo Aspire 1.5 TDCi Titanium Plus,2015-01-01,459999,Caro
Tata,Tigor 1.2 Revotron XT,2018-01-01,459999,Caro
Maruti,Swift VDI BSIV,2014-01-01,458000,Caro
Hyundai,Xcent 1.1 CRDi SX Option,2014-01-01,455000,Caro
Maruti,Swift Dzire VDI,2015-01-01,455000,Caro
Maruti,Swift VXI Deca,2017-01-01,455000,Caro
Hyundai,Xcent 1.1 CRDi SX Option,2014-01-01,455000,Caro
Nissan,Terrano XL Plus 85 PS,2015-01-01,451000,Caro
Nissan,Terrano XL Plus 85 PS,2015-01-01,451000,Caro
Maruti,S-Presso VXI Plus,2019-01-01,450000,Caro
Ford,Fiesta Petrol Trend,2012-01-01,450000,Caro
Honda,Amaze VX i-DTEC,2014-01-01,450000,Caro
Tata,Tiago 2019-2020 XZ,2019-01-01,450000,Caro
Maruti,Swift Dzire VDI,2014-01-01,450000,Caro
Toyota,Innova 2.5 G (Diesel) 8 Seater BS IV,2009-01-01,450000,Caro
Maruti,Swift Dzire VDi,2012-01-01,450000,Caro
Volkswagen,Vento Diesel Highline,2013-01-01,450000,Caro
Maruti,Ignis 1.2 AMT Delta BSIV,2017-01-01,450000,Caro
Ford,Fiesta Titanium 1.5 TDCi,2013-01-01,450000,Caro
Tata,Zest Revotron 1.2T XE,2018-01-01,450000,Caro
Honda,Accord 2.4 MT,2009-01-01,450000,Caro
Hyundai,Xcent 1.2 CRDi S,2018-01-01,450000,Caro
Renault,Duster 85PS Diesel RxL,2013-01-01,450000,Caro
Renault,Duster 85PS Diesel RxL,2013-01-01,450000,Caro
Hyundai,Grand i10 CRDi Asta Option,2015-01-01,450000,Caro
Volkswagen,Jetta 1.4 TSI Comfortline,2013-01-01,450000,Caro
Maruti,Celerio VXI AMT BSIV,2016-01-01,450000,Caro
Tata,Safari Storme EX,2013-01-01,450000,Caro
Honda,City S,2013-01-01,450000,Caro
Honda,Amaze S AT i-Vtech,2015-01-01,450000,Caro
Renault,Duster 110PS Diesel RxZ,2013-01-01,450000,Caro
Ford,Fiesta Classic 1.4 Duratorq CLXI,2012-01-01,450000,Caro
Fiat,Punto EVO 1.3 Emotion,2017-01-01,450000,Caro
Renault,Duster 85PS Diesel RxL,2013-01-01,450000,Caro
Honda,City i DTec SV,2014-01-01,450000,Caro
Renault,Duster 85PS Diesel RxL,2013-01-01,450000,Caro
Maruti,Swift VDI,2012-01-01,450000,Caro
Toyota,Innova 2.5 G (Diesel) 8 Seater,2011-01-01,450000,Caro
Ford,Ecosport 1.5 DV5 MT Titanium Optional,2014-01-01,450000,Caro
Mahindra,KUV 100 G80 K2,2018-01-01,450000,Caro
Renault,Duster 85PS Diesel RxL,2013-01-01,450000,Caro
Honda,Jazz 1.5 VX i DTEC,2015-01-01,450000,Caro
Mahindra,Xylo D2 BS IV,2015-01-01,450000,Caro
Renault,Duster 110PS Diesel RxZ,2013-01-01,450000,Caro
Maruti,Ignis 1.2 Sigma BSIV,2019-01-01,450000,Caro
Skoda,Rapid 1.5 TDI Elegance,2014-01-01,450000,Caro
Maruti,Celerio VXI AT,2017-01-01,450000,Caro
Renault,Duster 85PS Diesel RxE,2013-01-01,450000,Caro
Maruti,Swift VDI BSIV,2015-01-01,450000,Caro
Hyundai,Verna 1.6 SX VTVT AT,2011-01-01,450000,Caro
Maruti,Swift VDI,2013-01-01,450000,Caro
Maruti,Swift Dzire VDI,2012-01-01,450000,Caro
Ford,Figo Aspire 1.2 Ti-VCT Titanium Plus,2015-01-01,450000,Caro
Nissan,Sunny Diesel XV,2013-01-01,450000,Caro
Maruti,Ignis 1.2 Sigma BSIV,2019-01-01,450000,Caro
Hyundai,i20 Sportz 1.2,2014-01-01,450000,Caro
Toyota,Etios VD,2016-01-01,450000,Caro
Hyundai,Grand i10 1.2 Kappa Sportz BSIV,2018-01-01,450000,Caro
Renault,Duster 85PS Diesel RxL,2013-01-01,450000,Caro
Tata,Tigor 1.2 Revotron XT,2018-01-01,450000,Caro
Datsun,GO Plus A Option Petrol,2018-01-01,450000,Caro
Honda,Amaze VX i-DTEC,2013-01-01,450000,Caro
Toyota,Etios Liva GD,2013-01-01,450000,Caro
Renault,Duster 85PS Diesel RxL Optional,2012-01-01,450000,Caro
Renault,Duster 85PS Diesel RxL,2013-01-01,450000,Caro
Mahindra,Scorpio LX,2013-01-01,450000,Caro
Hyundai,Grand i10 1.2 Kappa Magna AT,2017-01-01,450000,Caro
Hyundai,Verna 1.6 SX,2014-01-01,450000,Caro
Hyundai,Grand i10 Asta,2014-01-01,450000,Caro
Skoda,Superb Ambition 2.0 TDI CR AT,2011-01-01,450000,Caro
Toyota,Etios VD,2011-01-01,450000,Caro
Nissan,Sunny XV D Premium Leather,2015-01-01,450000,Caro
Honda,Amaze S i-Vtech,2015-01-01,450000,Caro
Renault,Duster 85PS Diesel RxL,2013-01-01,450000,Caro
Mahindra,KUV 100 mFALCON G80 K2,2017-01-01,450000,Caro
Tata,New Safari DICOR 2.2 VX 4x4,2012-01-01,450000,Caro
Honda,Amaze VX i-DTEC,2014-01-01,450000,Caro
Toyota,Innova 2.5 G3,2010-01-01,450000,Caro
Hyundai,i20 1.4 CRDi Sportz,2012-01-01,450000,Caro
Volkswagen,Polo 1.5 TDI Comfortline,2015-01-01,450000,Caro
Hyundai,Xcent 1.2 Kappa SX,2016-01-01,450000,Caro
Mahindra,Bolero Power Plus Plus AC BSIV PS,2015-01-01,450000,Caro
Renault,Duster 85PS Diesel RxL,2013-01-01,450000,Caro
Honda,Jazz 1.5 SV i DTEC,2015-01-01,450000,Caro
Renault,Duster 85PS Diesel RxL,2013-01-01,450000,Caro
Mahindra,Bolero SLX 4WD BSIII,2011-01-01,450000,Caro
Hyundai,Xcent 1.2 CRDi E,2017-01-01,450000,Caro
Nissan,Sunny XV D Premium Leather,2015-01-01,450000,Caro
Mahindra,Scorpio EX,2013-01-01,450000,Caro
Hyundai,Verna 1.6 SX CRDi (O),2012-01-01,450000,Caro
Hyundai,Grand i10 CRDi Sportz,2015-01-01,450000,Caro
Maruti,Swift ZDi BSIV,2017-01-01,450000,Caro
Renault,Duster 85PS Diesel RxL,2013-01-01,450000,Caro
Hyundai,Grand i10 1.2 Kappa Sportz BSIV,2018-01-01,450000,Caro
Skoda,Superb Elegance 2.0 TDI CR AT,2011-01-01,450000,Caro
Honda,Jazz 1.5 VX i DTEC,2015-01-01,450000,Caro
Toyota,Innova 2.5 G (Diesel) 8 Seater BS IV,2011-01-01,450000,Caro
Volkswagen,Polo 1.5 TDI Highline,2014-01-01,450000,Caro
Maruti,Celerio VXI AMT BSIV,2016-01-01,450000,Caro
Maruti,Ertiga SHVS ZDI,2016-01-01,450000,Caro
Toyota,Etios Liva GD,2013-01-01,450000,Caro
Renault,Fluence 1.5,2013-01-01,450000,Caro
Maruti,Swift Dzire VDi,2012-01-01,450000,Caro
Tata,New Safari DICOR 2.2 GX 4x2 BS IV,2012-01-01,450000,Caro
Volkswagen,Jetta 1.4 TSI Comfortline,2013-01-01,450000,Caro
Renault,Duster 85PS Diesel RxL,2013-01-01,450000,Caro
Maruti,Swift Dzire LDI,2014-01-01,450000,Caro
Mahindra,Xylo D2 BSIV,2013-01-01,450000,Caro
Skoda,Laura Ambiente 2.0 TDI CR AT,2012-01-01,450000,Caro
Toyota,Innova 2.5 GX (Diesel) 7 Seater BS IV,2010-01-01,450000,Caro
Tata,Tiago 1.05 Revotorq XT Option,2017-01-01,450000,Caro
Toyota,Innova 2.5 GX 8 STR BSIV,2012-01-01,449000,Caro
Toyota,Innova 2.5 GX 8 STR BSIV,2012-01-01,449000,Caro
Toyota,Innova 2.5 G4 Diesel 7-seater,2007-01-01,440000,Caro
Maruti,Wagon R VXI BS IV,2018-01-01,440000,Caro
Honda,Amaze VX AT i-Vtech,2014-01-01,440000,Caro
Maruti,Eeco 5 STR With AC Plus HTR CNG,2017-01-01,440000,Caro
Hyundai,i20 Asta (o) 1.4 CRDi (Diesel),2012-01-01,440000,Caro
Nissan,Micra XL,2016-01-01,440000,Caro
Ford,Figo Trend,2016-01-01,440000,Caro
Honda,City 1.5 V MT,2012-01-01,434999,Caro
Nissan,Micra XL CVT,2015-01-01,434999,Caro
Honda,City V AT,2011-01-01,434999,Caro
Hyundai,Grand i10 1.2 Kappa Era,2015-01-01,434999,Caro
Datsun,GO Plus T Option Petrol,2018-01-01,434999,Caro
Mahindra,Xylo D2 BS IV,2015-01-01,434999,Caro
Nissan,Micra Active XV,2017-01-01,434999,Caro
Volkswagen,Polo Diesel Highline 1.2L,2013-01-01,434999,Caro
Maruti,Celerio ZXI,2016-01-01,434999,Caro
Datsun,GO Plus T Option Petrol,2018-01-01,434999,Caro
Hyundai,Verna 1.6 SX,2012-01-01,434999,Caro
Renault,Duster 110PS Diesel RxZ,2012-01-01,434999,Caro
Toyota,Etios GD,2015-01-01,434999,Caro
Tata,Tigor 1.2 Revotron XZ Option,2017-01-01,434999,Caro
Maruti,Swift Dzire VDI,2014-01-01,434000,Caro
Maruti,Celerio VXI Optional,2017-01-01,430999,Caro
Ford,Aspire Titanium BSIV,2017-01-01,430000,Caro
Maruti,Celerio VXI,2017-01-01,430000,Caro
Mahindra,Bolero Power Plus Plus AC BSIV PS,2015-01-01,430000,Caro
Ambassador,Grand 1800 ISZ MPFI PW CL,2012-01-01,430000,Caro
Skoda,Rapid 1.6 TDI PRESTIGE,2013-01-01,430000,Caro
Maruti,Swift Dzire LDI,2015-01-01,430000,Caro
Hyundai,i20 Asta 1.4 CRDi,2016-01-01,430000,Caro
Hyundai,Verna 1.6 SX CRDi (O),2013-01-01,430000,Caro
Mahindra,KUV 100 mFALCON D75 K6,2016-01-01,430000,Caro
Mahindra,KUV 100 mFALCON D75 K6,2016-01-01,430000,Caro
Maruti,Wagon R VXI BS IV,2017-01-01,430000,Caro
Mahindra,Bolero Power Plus Plus AC BSIV PS,2015-01-01,430000,Caro
Toyota,Etios Liva 1.2 G,2014-01-01,430000,Caro
Mahindra,Bolero SLX 2WD BSIII,2011-01-01,430000,Caro
Renault,Duster 85PS Diesel RxL Optional,2013-01-01,430000,Caro
Tata,Nexon 1.2 Revotron XM,2018-01-01,430000,Caro
Tata,Safari Storme EX,2013-01-01,430000,Caro
Honda,Amaze E i-VTEC,2017-01-01,430000,Caro
Hyundai,Xcent 1.1 CRDi SX,2016-01-01,430000,Caro
Honda,Accord 2.4 AT,2009-01-01,428000,Caro
Tata,Harrier XE,2020-01-01,426000,Caro
Tata,Tiago 1.2 Revotron XTA,2018-01-01,426000,Caro
Honda,Brio V MT,2014-01-01,425000,Caro
Mahindra,Scorpio 2.6 CRDe SLE,2011-01-01,425000,Caro
Chevrolet,Enjoy 1.3 TCDi LS 8,2013-01-01,425000,Caro
Maruti,Swift Dzire VDI,2013-01-01,425000,Caro
Maruti,Eeco 5 Seater AC BSIV,2017-01-01,425000,Caro
Toyota,Etios Liva 1.4 VD,2017-01-01,425000,Caro
Maruti,Eeco 5 Seater AC BSIV,2017-01-01,425000,Caro
Hyundai,Grand i10 Sportz,2015-01-01,425000,Caro
Renault,Duster 85PS Diesel RxE,2013-01-01,425000,Caro
Maruti,Swift Dzire VDI,2014-01-01,425000,Caro
Nissan,Terrano XL 110 PS,2014-01-01,425000,Caro
Hyundai,Verna 1.6 SX VTVT (O),2013-01-01,425000,Caro
Ford,Ecosport 1.5 DV5 MT Titanium,2013-01-01,425000,Caro
Hyundai,Grand i10 1.2 CRDi Magna,2016-01-01,425000,Caro
Mahindra,KUV 100 mFALCON G80 K2,2016-01-01,425000,Caro
Maruti,Celerio ZXI MT BSIV,2019-01-01,425000,Caro
Mahindra,KUV 100 mFALCON G80 K2,2016-01-01,425000,Caro
Renault,Duster 85PS Diesel RxE,2013-01-01,425000,Caro
Hyundai,Grand i10 Sportz,2015-01-01,425000,Caro
Hyundai,Verna 1.6 SX VTVT,2013-01-01,425000,Caro
Hyundai,Santro Magna BSIV,2019-01-01,425000,Caro
Honda,Brio V MT,2014-01-01,425000,Caro
Tata,Tiago 1.2 Revotron XZ,2019-01-01,425000,Caro
Toyota,Etios Liva 1.4 VD,2017-01-01,425000,Caro
Maruti,Swift VDI,2012-01-01,425000,Caro
Hyundai,i20 Magna 1.4 CRDi (Diesel),2013-01-01,425000,Caro
Maruti,Wagon R VXI BS IV,2018-01-01,425000,Caro
Maruti,Swift Dzire LDI,2017-01-01,425000,Caro
Maruti,Swift Dzire VDI,2013-01-01,425000,Caro
Volkswagen,Polo 1.2 MPI Highline,2014-01-01,425000,Caro
Maruti,Swift Dzire LDIX Limited Edition,2014-01-01,425000,Caro
Tata,Tiago 1.2 Revotron XE,2019-01-01,425000,Caro
Chevrolet,Enjoy 1.3 TCDi LS 8,2013-01-01,425000,Caro
Toyota,Etios Liva 1.4 VD,2017-01-01,425000,Caro
Ford,Figo Diesel Titanium,2012-01-01,425000,Caro
Honda,Amaze S i-Dtech,2014-01-01,421000,Caro
Renault,Duster 85PS Diesel RxL Optional,2013-01-01,421000,Caro
Toyota,Etios Cross 1.2L G,2015-01-01,421000,Caro
Toyota,Etios Cross 1.2L G,2015-01-01,421000,Caro
Toyota,Innova 2.5 GX 8 STR BSIV,2009-01-01,420000,Caro
Maruti,Celerio ZXI,2017-01-01,420000,Caro
Hyundai,Xcent 1.1 CRDi Base,2015-01-01,420000,Caro
Hyundai,i20 Magna Optional 1.4 CRDi,2013-01-01,420000,Caro
Mahindra,KUV 100 mFALCON G80 K2 Plus,2016-01-01,420000,Caro
Mahindra,Scorpio VLX 2WD BSIV,2010-01-01,420000,Caro
Maruti,Wagon R VXI AMT,2017-01-01,420000,Caro
Hyundai,i20 Magna Optional 1.4 CRDi,2013-01-01,420000,Caro
Volkswagen,Vento Diesel Highline,2012-01-01,420000,Caro
Renault,Pulse RxZ,2015-01-01,420000,Caro
Tata,Tiago 1.2 Revotron XT,2018-01-01,420000,Caro
Honda,Mobilio S i DTEC,2015-01-01,420000,Caro
Mahindra,Scorpio LX,2014-01-01,420000,Caro
Maruti,Swift VDI BSIV,2014-01-01,420000,Caro
Toyota,Corolla Altis Diesel D4DJ,2012-01-01,420000,Caro
Mahindra,Scorpio SLE BSIV,2009-01-01,420000,Caro
Maruti,Wagon R AMT VXI,2018-01-01,420000,Caro
Hyundai,Grand i10 Sportz,2016-01-01,420000,Caro
Maruti,Swift Dzire LDI Optional,2015-01-01,419000,Caro
Maruti,Celerio VXI AT,2017-01-01,415000,Caro
Maruti,Celerio ZXI,2017-01-01,415000,Caro
Nissan,Micra XL,2017-01-01,415000,Caro
Nissan,Micra XL,2017-01-01,415000,Caro
Volkswagen,Jetta 2.0L TDI Comfortline,2012-01-01,415000,Caro
Volkswagen,Polo 1.5 TDI Trendline,2014-01-01,415000,Caro
Maruti,Swift LXI Option,2015-01-01,415000,Caro
